882,Samoa,1998,24.5,23.2,0.9,Cook Islands 1998 Reproductive Health Knowledge and Services,,,Data pertain to a non-standard age or marital status group.,,,
710,South Africa,1998,56.3,55.1,1.7,1998 DHS,,,,,,
768,Togo,1998,23.5,7.0,1.5,1998 DHS,,,,,,
792,Turkey,1998,63.9,37.7,8.2,1998 DHS,,,,,,
826,United Kingdom,1998,74.0,74.0,21.0,United Kingdom 1997 Omnibus Survey,Year of the survey: 1997 - 1998,Data pertain to women aged 16 to 49.,Data pertain to a non-standard age or marital status group.,Figures by method do not add up to the total.,Excluding Northern Ireland.,
862,Venezuela (Bolivarian Republic of),1998,70.3,61.7,3.4,Venezuela (Bolivarian Republic of) 1998 Encuesta Nacional de Poblacion y Familia,,,,,,
704,Viet Nam,1998,71.9,57.9,..,Viet Nam 1998 Population Change and Family Planning Survey ,,,,,,
84,Belize,1999,56.1,49.3,6.6,1999 RHS,,Data pertain to women aged 15 to 44.,,,,
854,Burkina Faso,1999,11.9,4.8,1.2,1998 - 1999 DHS,Year of the survey: 1998 - 1999,,,,,
184,Cook Islands,1999,43.2,38.2,0.3,Cook Islands 1999 Reproductive Health Knowledge and Services,,,Data pertain to a non-standard age or marital status group.,Adjusted.,,
188,Costa Rica,1999,80.0,71.5,10.9,Costa Rica 1999 Encuesta Nacional de Salud Reproductiva,,Data pertain to women aged 18 to 44.,,,,
384,C_te d'Ivoire,1999,15.0,7.3,1.8,1998 - 1999 DHS,Year of the survey: 1998 - 1999,,,,,
214,Dominican Republic,1999,69.2,64.2,0.9,1999 DHS,,,,Adjusted.,,
218,Ecuador,1999,65.8,51.4,2.7,1999 RHS,,,,,,
288,Ghana,1999,22.0,12.8,2.7,1998 - 1999 DHS,Year of the survey: 1998 - 1999,,,,,
300,Greece,1999,61.3,33.6,22.0,1999 FFS,,Data pertain to women aged 20 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
320,Guatemala,1999,38.2,30.9,2.3,1998 - 1999 DHS,Year of the survey: 1998 - 1999,,,,,
324,Guinea,1999,6.2,4.2,0.6,1999 DHS,,,,,,
356,India,1999,48.2,42.8,3.1,1998 - 1999 DHS,Year of the survey: 1998 - 1999,,,Adjusted.,Excluding the state of Tripura.,
360,Indonesia,1999,55.4,54.3,0.6,Indonesia 1999 National Socio-economic Survey,,,,,,
398,Kazakhstan,1999,66.1,52.7,4.5,1999 DHS,,,,,,
414,Kuwait,1999,52.0,39.3,2.9,Kuwait 1999 Desired Fertility and Contraceptive Use,,,Data pertain to a non-standard age or marital status group. Data pertain to nationals of the country.,Figures by method do not add up to the total.,,
450,Madagascar,1999,25.0,12.9,..,Madagascar 1999 Survey,,,,,,
462,Maldives,1999,42.0,33.0,6.0,Maldives 1999 Reproductive Health Baseline Survey,,,,Figures by method do not add up to the total.,,
566,Nigeria,1999,15.3,8.6,1.2,1999 DHS,,,,,,
586,Pakistan,1999,17.0,..,..,Pakistan 1998-1999 Integrated Household Survey,Year of the survey: 1998 - 1999,,,,,
608,Philippines,1999,49.3,31.8,1.7,Philippines 1999 Annual Family Planning Survey,,,,,,
642,Romania,1999,63.8,29.5,8.5,1999 RHS,,Data pertain to women aged 15 to 44.,,,,
682,Saudi Arabia,1999,20.8,..,..,Saudi Arabia 1999 Demographic Survey,,,Data pertain to nationals of the country.,,,
686,Senegal,1999,10.5,8.2,0.7,1999 DHS,,,,,,
706,Somalia,1999,7.9,1.0,0.0,1999 MICS,,,,,,
724,Spain,1999,71.7,66.0,27.0,Spain 1999 Fertility Survey,,,,,,
729,Sudan,1999,7.0,5.4,0.0,Sudan 1999 National Safe Motherhood Survey,,,,Figures by method do not add up to the total.,Data pertain to pre-secession Northern Sudan.,
804,Ukraine,1999,67.5,37.6,13.5,1999 RHS,,Data pertain to women aged 15 to 44.,,,,
826,United Kingdom,1999,82.0,82.0,20.0,United Kingdom 1998 Omnibus Survey,Year of the survey: 1998 - 1999,Data pertain to women aged 16 to 49.,,Figures by method do not add up to the total.,Excluding Northern Ireland.,
834,United Republic of Tanzania,1999,25.4,16.9,2.7,1999 DHS,,,,Figures by method do not add up to the total.,,
894,Zambia,1999,22.0,17.6,1.2,1999 MICS,,,,,,
716,Zimbabwe,1999,53.5,49.5,1.8,1999 DHS,,,,,,
8,Albania,2000,57.5,15.3,7.9,2000 MICS,,,,,,
12,Algeria,2000,64.0,50.1,1.5,2000 MICS,,,,Adjusted.,,
51,Armenia,2000,60.5,20.4,6.9,2000 DHS,,,,,,
31,Azerbaijan,2000,55.1,15.8,2.1,2000 MICS,,,,,,
50,Bangladesh,2000,54.3,44.0,4.3,1999 - 2000 DHS,Year of the survey: 1999 - 2000,,,,,
64,Bhutan,2000,30.7,30.7,1.2,Bhutan 2000 National Health Survey,,,,,,
68,Bolivia (Plurinational State of),2000,53.4,27.3,3.3,2000 MICS,,,,,,
70,Bosnia and Herzegovina,2000,47.5,15.7,3.1,2000 MICS,,,,,,
72,Botswana,2000,44.4,42.1,15.5,2000 MICS,,,,,,
108,Burundi,2000,15.7,10.0,0.2,2000 MICS,,,,,,
116,Cambodia,2000,23.8,18.5,0.9,2000 DHS,,,,,,
120,Cameroon,2000,25.6,6.3,1.9,2000 MICS,,,,,,
140,Central African Republic,2000,27.9,6.9,0.9,2000 MICS,,,,,,
148,Chad,2000,7.9,2.1,0.0,2000 MICS,,,,,,
170,Colombia,2000,76.9,63.3,6.1,2000 DHS,,,,Figures by method do not add up to the total.,,
174,Comoros,2000,25.7,19.3,0.7,2000 MICS,,,,,,
192,Cuba,2000,73.3,72.1,5.0,2000 MICS,,,Data pertain to a non-standard age or marital status group.,Figures by method do not add up to the total.,,
214,Dominican Republic,2000,64.7,62.5,0.9,2000 MICS,,,,,,
818,Egypt,2000,56.1,53.9,1.0,2000 DHS,,,,,,
226,Equatorial Guinea,2000,10.1,6.1,0.4,2000 MICS,,,,,,
231,Ethiopia,2000,8.1,6.3,0.3,2000 DHS,,,,,,
250,France,2000,81.8,76.5,4.7,France 2000 Enqu_te Cohorte Contraception,,Data pertain to women aged 18 to 44.,,Including some cases of sterilization for non-contraceptive reasons.,,
266,Gabon,2000,32.7,11.8,5.1,2000 DHS,,,,,,
270,Gambia,2000,9.5,8.7,0.1,2000 MICS,,,,,,
268,Georgia,2000,40.5,19.8,6.3,1999 - 2000 RHS,Year of the survey: 1999 - 2000,Data pertain to women aged 15 to 44.,,,,
624,Guinea-Bissau,2000,7.6,3.6,0.1,2000 MICS,,,,,,
328,Guyana,2000,37.3,36.0,8.8,2000 MICS,,,,Figures by method do not add up to the total.,,
332,Haiti,2000,28.1,22.3,2.9,2000 DHS,,,,,,
356,India,2000,46.9,42.3,..,2000 MICS,,,,,,
360,Indonesia,2000,54.8,53.8,0.4,Indonesia 2000 National Socio-economic Survey,,,,,,
364,Iran (Islamic Republic of),2000,73.8,56.0,5.9,Iran (Islamic Republic of) 2000 Demographic and Health Survey,,,,,,
368,Iraq,2000,43.5,25.4,0.7,2000 MICS,,,,,,
392,Japan,2000,55.9,48.3,42.1,Japan 2000 25th National Survey on Family Planning,,,,Figures by method do not add up to the total.,,
296,Kiribati,2000,36.1,31.1,0.4,Kiribati 2000 Reproductive Health Knowledge and Services,,,Data pertain to a non-standard age or marital status group.,,,
418,Lao People's Democratic Republic,2000,32.2,28.9,0.5,Lao People's Democratic Republic 2000 Reproductive Health Survey,,,,Figures by method do not add up to the total.,,
422,Lebanon,2000,62.7,40.4,..,2000 MICS,,,,Preliminary data.,,
426,Lesotho,2000,30.4,29.4,1.8,2000 MICS,,,,,,
450,Madagascar,2000,18.8,11.8,0.4,2000 MICS,,,,,,
454,Malawi,2000,30.6,25.7,1.6,2000 DHS,,,,,,
496,Mongolia,2000,67.4,54.4,4.3,2000 MICS,,,,,,
499,Montenegro,2000,52.7,30.0,13.6,2000 MICS,,,,Adjusted.,,
516,Namibia,2000,43.7,42.6,5.2,2000 DHS,,,,Figures by method do not add up to the total.,,
524,Nepal,2000,37.3,37.1,1.4,Nepal 2000 BCHIMES,,,Data pertain to a non-standard age or marital status group.,,,
562,Niger,2000,14.0,4.3,0.0,2000 MICS,,,,,,
512,Oman,2000,31.7,24.6,3.3,Oman 2000 Comprehensive Health Survey for Evaluation and Reproductive Health,,,Data pertain to nationals of the country.,,,
604,Peru,2000,68.9,49.8,5.6,2000 DHS,,,,,,
608,Philippines,2000,47.0,31.6,1.3,Philippines 2000 Annual Family Planning Survey,,,,Figures by method do not add up to the total.,,
410,Republic of Korea,2000,79.3,68.3,16.5,Republic of Korea 2000 National Fertility and Family Health Survey,,Data pertain to women aged 15 to 44.,,Estimate.,,
498,Republic of Moldova,2000,62.4,42.8,3.5,2000 MICS,,,,,,
646,Rwanda,2000,13.2,4.3,0.4,2000 DHS,,,,Figures by method do not add up to the total.,,
678,Sao Tome and Principe,2000,29.3,27.4,0.1,2000 MICS,,,,Figures by method do not add up to the total.,,
688,Serbia,2000,58.7,31.8,17.7,2000 MICS,,,,Figures by method do not add up to the total.,,
694,Sierra Leone,2000,4.3,3.9,0.1,2000 MICS,,,,,,
144,Sri Lanka,2000,70.0,49.6,3.7,Sri Lanka 2000 Demographic and Health Survey (national),,,,,,
275,State of Palestine,2000,51.4,36.7,2.8,Occupied Palestinian Territory 2000 Health Survey,,,,,,
740,Suriname,2000,42.1,40.6,2.5,1999 - 2000 MICS,Year of the survey: 1999 - 2000,,,,,
748,Swaziland,2000,27.7,26.0,1.8,2000 MICS,,,,,,
762,Tajikistan,2000,33.9,27.3,0.4,2000 MICS,,,,,,
768,Togo,2000,25.7,9.3,1.6,2000 MICS,,,,,,
780,Trinidad and Tobago,2000,38.2,33.2,11.7,2000 MICS,,,,,,
788,Tunisia,2000,65.5,56.7,0.5,2000 MICS,,,,,,
795,Turkmenistan,2000,61.8,45.2,2.0,2000 DHS,,,,Adjusted.,,
804,Ukraine,2000,71.6,..,..,2000 MICS,,,,,,
826,United Kingdom,2000,76.0,76.0,22.0,United Kingdom 1999 Omnibus Survey,Year of the survey: 1999 - 2000,Data pertain to women aged 16 to 49.,,Figures by method do not add up to the total.,Excluding Northern Ireland.,
860,Uzbekistan,2000,67.2,62.5,0.7,2000 MICS,,,,,,
704,Viet Nam,2000,74.2,55.7,6.1,2000 MICS,,,,,,
24,Angola,2001,6.2,4.5,0.3,2001 MICS,,,,,,
32,Argentina,2001,65.3,63.8,22.3,Argentina 2001 Encuesta de Condiciones de Vida,,,Data pertain to a non-standard age or marital status group.,Figures by method do not add up to the total.,,
31,Azerbaijan,2001,55.4,11.9,3.2,2001 RHS,,Data pertain to women aged 15 to 44.,,,,
56,Belgium,2001,75.6,74.0,..,Belgium 2001 Enqu_te de Sant_,,,Data pertain to a non-standard age or marital status group.,Data pertain to a specified time period for current use of contraception. Figures by method do not add up to the total.,,
204,Benin,2001,18.6,6.8,1.3,2001 DHS,,,,,,
152,Chile,2001,60.7,57.9,6.5,Chile 2001 Encuesta Nacional de Calidad de Vida y Salud,,Data pertain to women aged 15 to 44.,Data pertain to men and women.,,,
156,China,2001,86.9,86.2,4.4,China 2001 National Family Planning and Reproductive Health Survey,,,,,,
180,Democratic Republic of the Congo,2001,31.4,4.4,2.3,2001 MICS,,,,,,
270,Gambia,2001,17.5,12.7,0.5,"Gambia 2001 National Survey on Maternal Perinatal, Neonatal and Infant Mortality and Contraceptive Prevalence",,,,Figures by method do not add up to the total.,,
300,Greece,2001,76.2,45.9,33.9,Greece 2001 Family planning survey,,Data pertain to women aged 16 to 45.,Data pertain to a non-standard age or marital status group.,Adjusted.,,
340,Honduras,2001,61.6,50.9,3.2,2001 RHS,,,,,,
360,Indonesia,2001,52.5,51.8,0.2,Indonesia 2001 National Socio-economic Survey,,,,,,
426,Lesotho,2001,40.6,36.1,6.5,Lesotho 2001 Demographic Survey,,Data pertain to women aged 12 to 49.,,,,
466,Mali,2001,8.1,5.7,0.3,2001 DHS,,,,,,
478,Mauritania,2001,8.0,5.1,0.8,2000 - 2001 DHS,Year of the survey: 2000 - 2001,,,,,
104,Myanmar,2001,37.0,32.8,0.3,Myanmar 2001 Fertility and Reproductive Health Survey,,,,,,
524,Nepal,2001,39.3,35.4,2.9,2001 DHS,,,,Figures by method do not add up to the total.,,
558,Nicaragua,2001,68.6,64.3,3.3,2001 DHS,,,,,,
586,Pakistan,2001,27.6,20.2,5.5,Pakistan 2000-2001 Reproductive Health and Family Planning Survey,Year of the survey: 2000 - 2001,,,Figures by method do not add up to the total.,,
608,Philippines,2001,49.5,33.1,..,Philippines 2001 Annual Family Planning Survey,,,,Data pertain to most commonly used methods only.,,
760,Syrian Arab Republic,2001,46.6,35.1,0.9,2001 PAPFAM,,,,,,
764,Thailand,2001,77.8,76.1,1.9,"Thailand 2001 Economic Crisis, Demographic Dynamics and Family in Thailand",,,,,,
626,Timor-Leste,2001,8.0,6.6,..,2001 LSMS,,,,,,
788,Tunisia,2001,62.6,53.1,1.6,2001 PAPFAM,,,,,,
800,Uganda,2001,22.8,14.0,1.9,2000 - 2001 DHS,Year of the survey: 2000 - 2001,,,,,
826,United Kingdom,2001,80.0,80.0,22.0,United Kingdom 2000 Omnibus Survey,Year of the survey: 2000 - 2001,Data pertain to women aged 16 to 49.,,Figures by method do not add up to the total.,Excluding Northern Ireland.,
704,Viet Nam,2001,73.9,61.1,5.8,Viet Nam 2001 Annual Population Change Survey,,,,,,
8,Albania,2002,75.1,8.0,2.1,2002 RHS,,Data pertain to women aged 15 to 44.,,,,
12,Algeria,2002,57.0,51.8,..,2002 PAPFAM,,,,Adjusted. Figures by method do not add up to the total.,,
36,Australia,2002,70.8,70.8,15.2,Australia 2001-2002 Study of Health and Relationships,Year of the survey: 2001 - 2002,Data pertain to women aged 16 to 59.,Data pertain to a non-standard age or marital status group.,Figures by method do not add up to the total.,,
108,Burundi,2002,19.7,8.5,0.5,Burundi 2002 Enqu_te Socio-d_mographique et de Sant_ de la Reproduction,,,,,,
124,Canada,2002,74.0,72.0,15.0,Canada 2002 Contraceptive Studies,,Data pertain to women aged 18 to 44.,Data pertain to a non-standard age or marital status group.,Figures by method do not add up to the total.,,
344,"China, Hong Kong SAR",2002,86.2,81.3,47.2,"China, Hong Kong (SAR) 2002 Family Planning Knowledge, Attitude and Practice",,,,Adjusted.,,
408,Democratic People's Republic of Korea,2002,68.6,58.2,5.8,Democratic People's Republic of Korea 2002 Reproductive Health Survey,,,,Adjusted.,,
262,Djibouti,2002,9.0,5.8,..,2002 PAPFAM,,,,Figures by method do not add up to the total.,,
214,Dominican Republic,2002,69.8,65.4,1.3,2002 DHS,,,,,,
232,Eritrea,2002,8.0,5.1,0.6,2002 DHS,,,,,,
316,Guam,2002,66.6,58.3,6.9,Guam 2002 Behavioral Risk Factor Surveillance System,,Data pertain to women aged 18 to 44.,Data pertain to a non-standard age or marital status group.,Adjusted.,,
320,Guatemala,2002,43.3,34.4,2.3,2002 RHS,,,,Figures by method do not add up to the total.,,
364,Iran (Islamic Republic of),2002,73.3,58.9,6.0,Iran (Islamic Republic of) 2002 Socioeconomic Characteristics of Iranian Households,,,Data pertain to a non-standard age or marital status group.,,,
372,Ireland,2002,75.0,66.0,28.1,"Ireland 2002 Survey of Lifestyle, Attitudes, and Nutrition",,Data pertain to women aged 18 to 50.,Data pertain to a non-standard age or marital status group.,,,
400,Jordan,2002,55.8,38.6,3.4,2002 DHS,,,,,,
426,Lesotho,2002,38.0,33.9,10.2,Lesotho 2002 Reproductive Health Survey,,Data pertain to women aged 12 to 49.,Data pertain to a non-standard age or marital status group.,Data pertain to a specified time period for current use of contraception. Figures by method do not add up to the total.,,
480,Mauritius,2002,75.8,39.3,8.9,Mauritius 2002 Contraceptive Prevalence Survey of Mauritius and Rodrigues Islands,,,,Adjusted.,,
608,Philippines,2002,48.8,35.1,..,Philippines 2002 Annual Family Planning Survey,,,,Data pertain to most commonly used methods only.,,
630,Puerto Rico,2002,84.1,72.2,8.8,Puerto Rico 2002 Behavioral Risk Factor Surveillance System,,Data pertain to women aged 18 to 44.,Data pertain to a non-standard age or marital status group.,Adjusted.,,
748,Swaziland,2002,40.1,38.6,16.2,Swaziland 2002 Community Health Survey,,,Data pertain to a non-standard age or marital status group.,,,
826,United Kingdom,2002,83.0,82.0,19.0,United Kingdom 2001 Omnibus Survey,Year of the survey: 2001 - 2002,Data pertain to women aged 16 to 49.,,Figures by method do not add up to the total.,Excluding Northern Ireland.,
840,United States of America,2002,72.8,68.1,12.0,United States of America 2002 National Survey of Family Growth,,Data pertain to women aged 15 to 44.,,,,
850,United States Virgin Islands,2002,78.4,72.6,25.3,United States Virgin Islands 2002 Behavioral Risk Factor Surveillance System,,Data pertain to women aged 18 to 44.,Data pertain to a non-standard age or marital status group.,,,
860,Uzbekistan,2002,67.7,60.0,2.0,2002 DHS,,,,,,
704,Viet Nam,2002,78.5,56.7,5.8,2002 DHS,,,,,,
894,Zambia,2002,34.2,22.6,3.8,2001 - 2002 DHS,Year of the survey: 2001 - 2002,,,,,
4,Afghanistan,2003,10.3,8.7,0.6,2003 MICS,,Data pertain to women aged less than 50.,,Adjusted.,,
660,Anguilla,2003,43.0,40.8,15.0,Anguilla 2003 Reproductive Health Survey,,Data pertain to women aged 15 to 45.,Data pertain to a non-standard age or marital status group.,Data pertain to a specified time period for current use of contraception. Figures by method do not add up to the total.,,
854,Burkina Faso,2003,13.8,8.6,2.1,2003 DHS,,,,Figures by method do not add up to the total.,,
818,Egypt,2003,60.0,56.6,0.9,2003 DHS,,,,,,
222,El Salvador,2003,66.9,61.7,2.9,2002 - 2003 RHS,Year of the survey: 2002 - 2003,Data pertain to women aged 15 to 44.,,,,
288,Ghana,2003,25.2,18.4,3.1,2003 DHS,,,,,,
360,Indonesia,2003,60.3,56.6,0.9,2002 - 2003 DHS,Year of the survey: 2002 - 2003,,,,,
388,Jamaica,2003,69.0,66.2,24.0,2002 - 2003 RHS,Year of the survey: 2002 - 2003,,,,,
404,Kenya,2003,39.3,31.5,1.2,2003 DHS,,,,Figures by method do not add up to the total.,,
484,Mexico,2003,74.5,69.3,5.8,Mexico 2003 Encuesta Nacional de Salud Reproductiva,,,,,,
496,Mongolia,2003,69.0,58.4,5.4,Mongolia 2003 Reproductive Health Survey,,,,,,
528,Netherlands,2003,67.0,65.0,8.0,Netherlands 2003 Birth Control Survey,,Data pertain to women aged 18 to 45.,,,,
566,Nigeria,2003,12.6,6.8,1.9,2003 DHS,,,,,,
586,Pakistan,2003,32.1,25.2,6.4,"Pakistan 2003 Status of Women, Reproductive Health and Family Planning Survey",,,,,,
585,Palau,2003,32.8,29.7,0.6,"Palau 2003 Population, Environment and Labor Force Survey",,Data pertain to women aged 15 to 44.,Data pertain to a non-standard age or marital status group.,,,
608,Philippines,2003,48.9,33.0,1.9,2003 DHS,,,,,,
410,Republic of Korea,2003,84.5,69.5,8.5,Republic of Korea 2003 National Fertility and Family Health Survey,,Data pertain to women aged 15 to 44.,,Estimate.,,
626,Timor-Leste,2003,10.0,7.0,0.0,Timor-Leste 2003 Demographic and Health Survey (national),,,,,,
792,Turkey,2003,71.0,42.5,10.8,2003 DHS,,,,,,
826,United Kingdom,2003,84.0,81.0,18.0,United Kingdom 2002-2003 Omnibus Survey,Year of the survey: 2002 - 2003,Data pertain to women aged 16 to 49.,,Figures by method do not add up to the total.,Excluding Northern Ireland.,
704,Viet Nam,2003,75.3,63.5,5.6,Viet Nam 2003 Annual Population Change Survey,,,,,,
887,Yemen,2003,23.1,13.4,0.4,2003 PAPFAM,,,,,,
50,Bangladesh,2004,58.5,47.6,4.2,2004 DHS,,,,,,
56,Belgium,2004,74.6,72.9,..,Belgium 2004 Enqu_te de Sant_,,,Data pertain to a non-standard age or marital status group.,Data pertain to a specified time period for current use of contraception. Figures by method do not add up to the total.,,
68,Bolivia (Plurinational State of),2004,58.4,32.4,3.9,2003 - 2004 DHS,Year of the survey: 2003 - 2004,,,,,
120,Cameroon,2004,26.0,12.5,7.6,2004 DHS,,,,,,
148,Chad,2004,2.8,1.7,0.4,2004 DHS,,,,,,
218,Ecuador,2004,72.7,58.7,4.3,2004 RHS,,,,,,
250,France,2004,76.6,74.8,6.8,France 2005 Enqu_te du Barom_tre Sant_,Year of the survey: 2004 - 2005,,,Including some cases of sterilization for non-contraceptive reasons.,,
356,India,2004,53.0,45.7,4.8,India 2002-2004 District Level Household Survey,Year of the survey: 2002 - 2004,Data pertain to women aged 15 to 44.,,Adjusted.,,
392,Japan,2004,52.0,44.4,41.0,"Japan 2004 1st Survey on Population, Family and Generation 2004",,,,Figures by method do not add up to the total.,,
422,Lebanon,2004,58.0,34.0,..,2004 PAPFAM,,,,,,
450,Madagascar,2004,27.1,16.7,1.0,2003 - 2004 DHS,Year of the survey: 2003 - 2004,,,,,
454,Malawi,2004,32.5,28.1,1.8,2004 DHS,,,,,,
458,Malaysia,2004,49.0,32.3,7.1,Malaysia 2004 Population and Family Survey,,,,Adjusted.,Data pertain to Peninsular Malaysia.,
462,Maldives,2004,39.0,34.0,9.0,Maldives 2004 Reproductive Health Baseline Survey,,,,Figures by method do not add up to the total.,,
504,Morocco,2004,63.0,52.0,1.5,2003 - 2004 DHS,Year of the survey: 2003 - 2004,,,,,
508,Mozambique,2004,25.5,20.8,1.1,2003 - 2004 DHS,Year of the survey: 2003 - 2004,,,,,
600,Paraguay,2004,72.8,60.5,11.9,2004 RHS,,Data pertain to women aged 15 to 44.,,,,
608,Philippines,2004,49.3,34.7,2.1,Philippines 2004 Annual Family Planning Survey,,,,,,
642,Romania,2004,70.3,38.2,12.1,Romania 2004 Reproductive and Health Survey,,Data pertain to women aged 15 to 44.,,,,
643,Russian Federation,2004,83.8,64.6,28.5,"Russia 2004 Parents and Children, Men and Women in Family and Society",,Data pertain to women aged less than 50.,Data pertain to a non-standard age or marital status group.,Figures by method do not add up to the total.,,
710,South Africa,2004,59.9,59.8,4.6,2003 - 2004 DHS,Year of the survey: 2003 - 2004,,,,,
275,State of Palestine,2004,50.6,37.3,3.8,Occupied Palestinian Territory 2004 Demographic and Health Survey (national),,,,,,
826,United Kingdom,2004,84.0,84.0,22.0,United Kingdom 2003-2004 Omnibus Survey,Year of the survey: 2003 - 2004,Data pertain to women aged 16 to 49.,,Figures by method do not add up to the total.,Excluding Northern Ireland.,
834,United Republic of Tanzania,2004,28.2,23.4,1.3,2003 - 2004 DHS,Year of the survey: 2003 - 2004,,,Figures by method do not add up to the total.,,
858,Uruguay,2004,77.0,74.8,30.8,Uruguay 2004 Encuesta Nacional sobre Reproducci_n Biologica y Social de la Poblacion,,Data pertain to women aged 15 to 50.,Data pertain to men and women.,Estimate. Data pertain to a specified time period for current use of contraception.,,
704,Viet Nam,2004,75.7,64.6,7.0,Viet Nam 2004 Annual Population Change Survey,,,,,,
4,Afghanistan,2005,13.6,12.5,1.1,Afghanistan 2005 National Risk and Vulnerability Assessment,,Data pertain to women aged less than 50.,,Adjusted.,,
8,Albania,2005,60.1,22.4,10.9,2005 MICS,,,,Figures by method do not add up to the total.,,
32,Argentina,2005,78.9,69.9,32.9,Argentina 2004-2005 National Nutrition and Health Survey,Year of the survey: 2004 - 2005,,Data pertain to a non-standard age or marital status group.,Figures by method do not add up to the total.,,
51,Armenia,2005,53.1,19.1,8.1,2005 DHS,,,,,,
36,Australia,2005,72.3,68.1,14.6,Australia 2005-2006 HILDA,,Data pertain to women aged 18 to 44.,Data pertain to a non-standard age or marital status group.,,,
112,Belarus,2005,72.6,56.0,17.5,2005 MICS,,,,,,
100,Bulgaria,2005,64.4,36.8,18.2,2004 - 2005 GGS,Year of the survey: 2004 - 2005,Data pertain to women aged 18 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
108,Burundi,2005,9.1,7.5,0.3,2005 MICS,,,,,,
132,Cabo Verde,2005,61.3,57.1,6.1,2005 DHS,,,,,,
116,Cambodia,2005,40.0,27.1,2.9,2005 DHS,,,,Figures by method do not add up to the total.,,
170,Colombia,2005,78.2,67.6,7.1,2004 - 2005 DHS,Year of the survey: 2004 - 2005,,,,,
178,Congo,2005,44.3,12.7,8.9,2005 DHS,,,,,,
203,Czech Republic,2005,78.2,69.9,15.4,2005 GGS,,Data pertain to women aged 18 to 44.,Data pertain to a non-standard age or marital status group.,"May include emergency contraception, female condom and modern methods not reported separately.",,
818,Egypt,2005,59.2,56.5,1.0,2005 DHS,,,,,,
233,Estonia,2005,63.4,57.9,13.5,2004 - 2005 GGS,Year of the survey: 2004 - 2005,Data pertain to women aged 18 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
231,Ethiopia,2005,14.7,13.7,0.2,2005 DHS,,,,Figures by method do not add up to the total.,,
250,France,2005,74.8,73.4,7.7,2005 GGS,,Data pertain to women aged 18 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
268,Georgia,2005,47.3,26.6,8.7,2005 RHS,,Data pertain to women aged 15 to 44.,,,,
276,Germany,2005,66.2,61.6,6.2,2005 GGS,,Data pertain to women aged 18 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
324,Guinea,2005,9.1,4.0,1.1,2005 DHS,,,,,,
328,Guyana,2005,34.6,33.5,6.1,2005 DHS,,,,,,
360,Indonesia,2005,57.9,57.5,0.3,Indonesia 2005 National Socio-economic Survey,,,,Figures by method do not add up to the total.,,
372,Ireland,2005,64.8,61.4,23.3,Ireland 2004-2005 SSHR,Year of the survey: 2004 - 2005,Data pertain to women aged 18 to 49.,,Figures by method do not add up to the total.,,
392,Japan,2005,54.3,44.4,40.7,Japan 2005 13th National Fertility Survey,,Data pertain to women aged 20 to 49.,,Figures by method do not add up to the total.,,
418,Lao People's Democratic Republic,2005,38.4,35.0,0.8,Lao People's Democratic Republic 2005 Reproductive Health Survey,,,,,,
426,Lesotho,2005,37.3,35.2,4.8,2004 - 2005 DHS,Year of the survey: 2004 - 2005,,,,,
496,Mongolia,2005,66.0,60.6,5.3,2005 MICS,,,,,,
578,Norway,2005,88.4,82.2,12.8,Norway 2005 Survey on Contraceptive Use ,,Data pertain to women aged 20 to 44.,Data pertain to a non-standard age or marital status group.,,,
608,Philippines,2005,49.3,35.6,1.9,Philippines 2005 Annual Family Planning Survey,,,,,,
410,Republic of Korea,2005,80.2,..,..,Republic of Korea 2005 National Fertility and Family Health Survey,,Data pertain to women aged 15 to 44.,,,,
498,Republic of Moldova,2005,67.8,42.6,7.4,2005 DHS,,,,,,
642,Romania,2005,69.8,50.5,22.6,2005 GGS,,Data pertain to women aged 18 to 49.,Data pertain to a non-standard age or marital status group.,Including some cases of sterilization for non-contraceptive reasons.,,
646,Rwanda,2005,17.4,8.9,0.9,2005 DHS,,,,,,
686,Senegal,2005,11.8,10.0,1.5,2005 DHS,,,,,,
694,Sierra Leone,2005,5.3,4.3,0.1,2005 MICS,,,,,,
762,Tajikistan,2005,37.9,33.1,1.4,2005 MICS,,,,,,
764,Thailand,2005,71.5,70.1,1.4,2005 - 2006 MICS,Year of the survey: 2005 - 2006,,,Adjusted.,,
800,Uganda,2005,19.7,16.0,1.0,2004 - 2005 DHS,Year of the survey: 2004 - 2005,,,,,
804,Ukraine,2005,65.6,58.2,20.3,2005 MICS,,,,,,
826,United Kingdom,2005,82.0,79.0,20.0,United Kingdom 2004-2005 Omnibus Survey,Year of the survey: 2004 - 2005,Data pertain to women aged 16 to 49.,,Figures by method do not add up to the total.,Excluding Northern Ireland.,
834,United Republic of Tanzania,2005,26.4,19.5,2.0,2004 - 2005 DHS,Year of the survey: 2004 - 2005,,,,,
704,Viet Nam,2005,76.8,65.7,7.4,Viet Nam 2005 Annual Population Change Survey,,,,,,
